"candidate_name","win_count","avg_percentage"
"TODD PLATTS",1,0.725704749369876
"TODD ROKITA",4,0.654984012683073
"TODD RUSSELL PLATTS",4,0.782869290387741
"TODD TIAHRT",7,0.575951176100159
"TODD YOUNG",1,0.523384708156714
"TOM A COBURN",3,0.550858831671455
"TOM A GARRETT JR",1,0.582353204991647
"TOM BLILEY",2,0.769052599749031
"TOM CAMPBELL",4,0.578934934039172
"TOM COLE",11,0.698312267589953
"TOM COLEMAN",5,0.613740478343642
"TOM CORCORAN",4,0.64402467704081
"TOM COTTON",1,0.595277907573961
"TOM DAVIS",3,0.662002579891166
"TOM DELAY",11,0.663971465573702
"TOM EMMER",5,0.621297999124352
"TOM FEENEY",3,0.732596539976686
"TOM GRAVES",5,0.898945974484685
"TOM HAGEDORN",3,0.637913161265572
"TOM LATHAM",10,0.645560762833527
"TOM LEWIS",6,0.854645724219082
"TOM LOEFFLER",3,0.772244985133745
"TOM MACARTHUR",1,0.53986770766726
"TOM MARINO",3,0.661120435748746
"TOM MCCLINTOCK",7,0.581039070953871
"TOM OSBORNE",3,0.875412035201422
"TOM PETRI",1,0.992247065628268
"TOM PRICE",7,0.761393869772083
"TOM RAILSBACK",3,0.806166350398109
"TOM REED",4,0.469429243626493
"TOM RICE",5,0.595570996675402
"TOM RIDGE",2,0.731492967191756
"TOM ROONEY",1,0.600932864133407
"TOM TANCREDO",1,0.559140108841898
"TOM TAUKE",4,0.595217833236744
"TONY GONZALES",2,0.532184214696984
"TORREY WESTROM",1,0.456557394066477
"TRACEY MANN",2,0.694129319040636
"TRENT FRANKS",7,0.630263789222036
"TRENT KELLY",4,0.693370390502261
"TRENT LOTT",6,0.812813714148412
"TREY GOWDY",4,0.700933667325031
"TREY HOLLINGSWORTH",3,0.574904240842261
"TREY RADEL",1,0.61993168221125
"TROY BALDERSON",3,0.586444137061166
"TROY E NEHLS",1,0.621909914391725
"TROY NEHLS",1,0.515280065090381
"VAN HILLEARY",4,0.599626447061349
"VAN TAYLOR",2,0.546565209980676
"VERN BUCHANAN",9,0.579556926590154
"VERNON J EHLERS",8,0.676621529135622
"VICKY HARTZLER",6,0.631773832703533
"VICTORIA SPARTZ",2,0.555472058366762
"VIN WEBER",6,0.569042567675682
"VINCE SNOWBARGER",1,0.498342070585539
"VIRGIL H GOODE JR",3,0.620913482061834
"VIRGINIA FOXX",10,0.604320691956563
"VIRGINIA SMITH",7,0.812411266181074
"VITO FOSSELLA",5,0.464820476122628
"W GREGORY STEUBE",2,0.642323322158473
"W HENSON MOORE",5,0.911845962437086
"W J ""BILLY"" TAUZIN",4,0.911652734331499
"W TODD AKIN",5,0.648166168027617
"WALLY HERGER",13,0.623844234671542
"WALTER B JONES",11,0.717528723442645
"WALTER B JONES JR",2,0.576837339003685
"WARREN DAVIDSON",4,0.672334884696342
"WAYNE ALLARD",3,0.613974081126131
"WAYNE GRISHAM",2,0.634173194591201
"WAYNE T GILCHREST",9,0.658562325614203
"WEBB FRANKLIN",2,0.504976063559752
"WENDELL BAILEY",1,0.57144199869308
"WES COOLEY",1,0.572806669482595
"WES WATKINS",3,0.666560398368612
"WESLEY HUNT",1,0.629536420273292
"WILL HURD",3,0.490800370001652
"WILLIAM ""BILL"" CASSIDY",1,0.481191744340879
"WILLIAM ""BILL"" MEUB",1,0.323246986748352
"WILLIAM A STEIGER",2,0.664837552603083
"WILLIAM C WAMPLER",3,0.628562640460457
"WILLIAM CARNEY",4,0.476608263514695
"WILLIAM E ""BILL"" DANNEMEYER",4,0.746347163967874
"WILLIAM E ""BILL""DANNEMEYER",1,0.744647262521784
"WILLIAM E DANNEMEYER",2,0.645268235770368
"WILLIAM F CLINGER JR",5,0.751291967922737
"WILLIAM F GOODLING",8,0.751831264409282
"WILLIAM F WALSH",1,0.684867719077453
"WILLIAM H HARSHA",2,0.631857046973786
"WILLIAM H ZELIFF JR",2,0.593986058469395
"WILLIAM J JANKLOW",1,0.534683136763382
"WILLIAM J MARTINI",1,0.498655990040179
"WILLIAM L ""BILL"" DICKINSON",2,0.558018546530431
"WILLIAM L ARMSTRONG",1,0.664308806346312
"WILLIAM L DICKINSON",1,0.512834165150283
"WILLIAM L JENKINS",5,0.813024050809483
"WILLIAM M ""BILL"" HENDON",2,0.522417033917302
"WILLIAM M ""MAC"" THORNBERRY",3,0.634019810221859
"WILLIAM M KETCHUM",1,0.64201943905874
"WILLIAM M THOMAS",14,0.711255142506392
"WILLIAM R TIMMONS IV",2,0.762091403696504
"WILLIAM S BROOMFIELD",7,0.73310622308869
"WILLIAM S COHEN",1,0.771096849421764
"WILLIAM TIMMONS",1,0.59569993851199
"WILLIAM W ""BILL"" COBEY JR",1,0.506412301960345
"WILLIS D GRADISON JR",9,0.680821731394656
"WM S BROOMFIELD",1,0.663555760503893
"Y TIM HUTCHINSON",2,0.589678065564179
"YOUNG KIM",2,0.537164559576242
"YVETTE HERRELL",1,0.537026412929427
"ZACH NUNN",1,0.49600843070223
"ZACH WAMP",8,0.62846628513568
