"id","givenName","familyName","middleName","unaccentedGivenName","unaccentedFamilyName","unaccentedMiddleName","nickName","honorificPrefix","honorificSuffix","honorificTitle","birthYear","deathYear","congresses"
"R000606","Jamie","Raskin","Ben","Jamie","Raskin","Ben",,,,,"1962",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""MD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""MD"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""MD"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":118,""stateName"":""MD"",""parties"":[""Democrat""],""electionCirca"":false}]"
"R000067","William","Ratchford","Richard","William","Ratchford","Richard",,,,,"1934","2011","[{""position"":""Representative"",""congressNumber"":97,""stateName"":""CT"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""CT"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""CT"",""parties"":[""Democrat""]}]"
"R000080","Richard","Ray","Belmont","Richard","Ray","Belmont",,,,,"1927","1999","[{""position"":""Representative"",""congressNumber"":98,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""GA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""GA"",""parties"":[""Democrat""]}]"
"R000122","John","Reed","F.","John","Reed","F.","Jack",,,,"1949",,"[{""position"":""Representative"",""congressNumber"":104,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":111,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":116,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":112,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":114,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":115,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""RI"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":117,""stateName"":""RI"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":118,""stateName"":""RI"",""parties"":[""Democrat""],""electionCirca"":false}]"
"R000134","Thomas","Rees","Mankell","Thomas","Rees","Mankell",,,,,"1925","2003","[{""position"":""Representative"",""congressNumber"":89,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""CA"",""parties"":[""Democrat""]}]"
"R000146","Harry","Reid",,"Harry","Reid",,,,,,"1939","2021","[{""position"":""Representative"",""congressNumber"":98,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":100,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":102,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":111,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":112,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":104,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":114,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":105,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":106,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":107,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":108,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":103,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":110,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":101,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":113,""stateName"":""NV"",""parties"":[""Democrat""]},{""position"":""Senator"",""congressNumber"":109,""stateName"":""NV"",""parties"":[""Democrat""]}]"
"R000165","Henry","Reuss","Schoellkopf","Henry","Reuss","Schoellkopf",,,,,"1912","2002","[{""position"":""Representative"",""congressNumber"":84,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":85,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":86,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":87,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":88,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""WI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""WI"",""parties"":[""Democrat""]}]"
"R000170","Silvestre","Reyes",,"Silvestre","Reyes",,,,,,"1944",,"[{""position"":""Representative"",""congressNumber"":105,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":108,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":109,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":110,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":111,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""TX"",""parties"":[""Democrat""]}]"
"R000178","Mel","Reynolds",,"Mel","Reynolds",,,,,,"1952",,"[{""position"":""Representative"",""congressNumber"":103,""stateName"":""IL"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""IL"",""parties"":[""Democrat""]}]"
"R000602","Kathleen","Rice","Maura","Kathleen","Rice","Maura",,,,,"1965",,"[{""position"":""Representative"",""congressNumber"":114,""stateName"":""NY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":115,""stateName"":""NY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""NY"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""NY"",""parties"":[""Democrat""],""electionCirca"":false}]"
"R000229","Bill","Richardson",,"Bill","Richardson",,,,,,"1947","2023","[{""position"":""Representative"",""congressNumber"":98,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":102,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":103,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":104,""stateName"":""NM"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""NM"",""parties"":[""Democrat""]}]"
"R000581","Laura","Richardson",,"Laura","Richardson",,,,,,"1962",,"[{""position"":""Representative"",""congressNumber"":110,""stateName"":""CA"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":111,""stateName"":""CA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""CA"",""parties"":[""Democrat""]}]"
"R000588","Cedric","Richmond",,"Cedric","Richmond",,,,,,"1973",,"[{""position"":""Representative"",""congressNumber"":115,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":114,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":113,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":112,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":116,""stateName"":""LA"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":117,""stateName"":""LA"",""parties"":[""Democrat""],""electionCirca"":false}]"
"R000232","Frederick","Richmond","William","Frederick","Richmond","William",,,,,"1923","2019","[{""position"":""Representative"",""congressNumber"":94,""stateName"":""NY"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":95,""stateName"":""NY"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":96,""stateName"":""NY"",""parties"":[""Democrat""],""electionCirca"":false},{""position"":""Representative"",""congressNumber"":97,""stateName"":""NY"",""parties"":[""Democrat""],""electionCirca"":false}]"
"R000268","Theodore","Risenhoover","Marshall","Theodore","Risenhoover","Marshall",,,,,"1934","2006","[{""position"":""Representative"",""congressNumber"":94,""stateName"":""OK"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""OK"",""parties"":[""Democrat""]}]"
"R000281","Lynn","Rivers","Nancy","Lynn","Rivers","Nancy",,,,,"1956",,"[{""position"":""Representative"",""congressNumber"":104,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":105,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":106,""stateName"":""MI"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":107,""stateName"":""MI"",""parties"":[""Democrat""]}]"
"R000312","Herbert","Roberts","Ray","Herbert","Roberts","Ray",,,,,"1913","1992","[{""position"":""Representative"",""congressNumber"":88,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":87,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""TX"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""TX"",""parties"":[""Democrat""]}]"
"R000354","Tommy","Robinson","Franklin","Tommy","Robinson","Franklin",,,,,"1942",,"[{""position"":""Representative"",""congressNumber"":100,""stateName"":""AR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""AR"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":101,""stateName"":""AR"",""parties"":[""Democrat"",""Republican""],""electionCirca"":false}]"
"R000374","Peter","Rodino","Wallace","Peter","Rodino","Wallace",,,"Jr.",,"1909","2005","[{""position"":""Representative"",""congressNumber"":81,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":82,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":83,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":84,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":85,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":86,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":87,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":88,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":89,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":90,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":91,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":92,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":93,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":94,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":95,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":96,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":97,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":98,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":99,""stateName"":""NJ"",""parties"":[""Democrat""]},{""position"":""Representative"",""congressNumber"":100,""stateName"":""NJ"",""parties"":[""Democrat""]}]"
