"candidate_name","win_count","avg_percentage"
"SYLVIA R GARCIA",3,0.725327522799242
"TAMMY BALDWIN",7,0.610094960294094
"TAMMY DUCKWORTH",2,0.552342588305933
"TED DEUTCH",1,0.620236963481287
"TED LIEU",4,0.657394393794956
"TED S WEISS",1,0.756584492203961
"TED STRICKLAND",6,0.626885459296544
"TED W LIEU",1,0.700284472287924
"TED WEISS",5,0.739542034988145
"TENO RONCALIO",1,0.564444122527458
"TERESA LEGER FERNANDEZ",2,0.584192943898051
"TERRI A SEWELL",6,0.842952465135947
"TERRI SEWELL",1,0.978045389426051
"TERRY L BRUCE",4,0.623019541728852
"THEODORE E DEUTCH",5,0.715103086783785
"THEODORE M ""TED"" RISENHOOVER",1,0.539687893624534
"THEODORE S WEISS",2,0.751482888772612
"THOMAS A DASCHLE",2,0.579212730912653
"THOMAS A LUKEN",7,0.570313912696177
"THOMAS C SAWYER",7,0.606813909660218
"THOMAS H ALLEN",6,0.599710175077877
"THOMAS H ANDREWS",2,0.625397636287023
"THOMAS J BARLOW III",1,0.60460827758804
"THOMAS J DOWNEY",8,0.567633325454149
"THOMAS J MANTON",6,0.51876908650213
"THOMAS LUDLOW ASHLEY",2,0.587939838727789
"THOMAS M BARRETT",5,0.721944549507029
"THOMAS M FOGLIETTA",8,0.78451431226933
"THOMAS MANTON",1,1
"THOMAS MCMILLEN",1,0.501649783369567
"THOMAS P O'NEIL JR",2,0.746554631052278
"THOMAS P O'NEILL JR",3,0.816057724447741
"THOMAS R CARPER",5,0.620116951589337
"THOMAS R SUOZZI",3,0.514124640631342
"THOMAS S FOLEY",9,0.629991030718567
"TIM HOLDEN",10,0.588853403597845
"TIM JOHNSON",5,0.654826480367865
"TIM MAHONEY",1,0.495489213895531
"TIM ROEMER",5,0.560442319853757
"TIM RYAN",9,0.679950598622811
"TIM VALENTINE",3,0.761599365488732
"TIM WIRTH",1,0.528928493108188
"TIMOTHY E WIRTH",4,0.55486377045183
"TIMOTHY H BISHOP",6,0.466397791601143
"TIMOTHY J ""TIM"" PENNY",3,0.601762189314334
"TIMOTHY J ROEMER",1,0.508915796307619
"TIMOTHY J RYAN",1,0.511393049373491
"TIMOTHY J WALZ",3,0.524004418550165
"TJ COX",1,0.503793479791579
"TOM BEVILL",10,0.918697060457047
"TOM DASCHLE",2,0.544617828756009
"TOM HARKIN",4,0.607202386697713
"TOM LANTOS",14,0.680703360134552
"TOM MALINOWSKI",2,0.511757055033637
"TOM O'HALLERAN",3,0.520352722979715
"TOM S P PERRIELLO",1,0.500857838499287
"TOM SAWYER",1,0.648378011891103
"TOM STEED",2,0.676351655834075
"TOM UDALL",5,0.727315391006751
"TOM VANDERGRIFF",1,0.501235454676052
"TOMMY F ROBINSON",2,0.795853247038051
"TOMMY ROBINSON",1,0.470903190173408
"TONY CARDENAS",3,0.764251975724864
"TONY CÁRDENAS",1,1
"TONY COELHO",6,0.669776076948683
"TONY P HALL",12,0.736821071984922
"TRAVIS CHILDERS",1,0.544712922794818
"TROY A CARTER",1,0.771140275156428
"TULSI GABBARD",4,0.765490325546359
"VAL BUTLER DEMINGS",1,0.636120904258004
"VAL DEMINGS",2,0.82434335874819
"VAL HOYLE",1,0.505407326359499
"VALERIE P FOUSHEE",1,0.669067513082268
"VERONICA ESCOBAR",3,0.655494195917724
"VIC FAZIO",10,0.624477604516499
"VIC SNYDER",7,0.651454466448247
"VICENTE GONZALEZ",4,0.550530519856766
"VIRGIL H GOODE JR",2,0.798651642505164
"W C ""DAN"" DANIEL",2,0.907396487859323
"W G ""BILL"" HEFNER",8,0.568102394857113
"W J ""BILLY"" TAUZIN",6,1
"W J TAUZIN",1,1
"W R POAGE",1,0.574039809363611
"WALT MINNICK",1,0.50605751111239
"WALTER B JONES",7,0.748322817235019
"WALTER FLOWERS",1,0.99995475154071
"WALTER H CAPPS",1,0.484462663707174
"WALTER JONES",1,0.801088370992547
"WALTER R TUCKER III",2,0.815492557978866
"WAYNE DOWDY",3,0.597891311847982
"WAYNE OWENS",3,0.567273471071227
"WC ""DAN"" DANIEL",3,0.999547018513702
"WES WATKINS",6,0.866765961890595
"WESLEY WADE WATKINS",1,1
"WG ""BILL"" HEFNER",3,0.555910459702757
"WILEY NICKEL",1,0.515925955304926
"WILLIAM ""BILL"" CLAY",11,0.674033056671899
"WILLIAM ""BILL"" CLAY SR",1,0.6826562456592
"WILLIAM D DELAHUNT",7,0.658765519385088
"WILLIAM D FORD",9,0.673472665667122
"WILLIAM H GRAY",1,0.983938081918847
"WILLIAM H GRAY III",6,0.88549885387618
"WILLIAM H NATCHER",8,0.687565784699167
"WILLIAM HILL BONER",1,0.513502185497874
"WILLIAM J COYNE",11,0.74339200653988
"WILLIAM J HUGHES",9,0.661016382945826
"WILLIAM J JEFFERSON",5,0.958018642393002
"WILLIAM J PASCRELL JR",1,0.511991755182789
"WILLIAM L ENYART",1,0.516534023800045
"WILLIAM L OWENS",2,0.44455512641535
"WILLIAM LACY CLAY",1,0.752080949043847
"WILLIAM LEHMAN",8,0.914440151988772
"WILLIAM M BRODHEAD",3,0.774973483158426
"WILLIAM N ""BILL"" PATMAN",2,0.587095665069117
"WILLIAM NATCHER",1,0.999506294742039
"WILLIAM O LIPINKSI",1,0.724751249226074
"WILLIAM O LIPINSKI",10,0.695561027742931
"WILLIAM PHILIP GRAMM",1,0.651018556863673
"WILLIAM R COTTER",3,0.598859550763803
"WILLIAM R KEATING",6,0.540326403839507
"WILLIAM R RATCHFORD",3,0.53714215245664
"WILLIAM S MOORHEAD",2,0.64376960486718
"WM LACY CLAY",8,0.757264526411088
"WYCHE FOWLER JR",4,0.825635071783829
"XAVIER BECERRA",11,0.81215343326429
"XOCHITL TORRES SMALL",1,0.509339743847111
"YADIRA CARAVEO",1,0.483621633735164
"YVETTE D CLARKE",9,0.72234644536655
"YVONNE BRATHWAITE BURKE",1,0.801959206521359
"ZACHARY T SPACE",1,0.598746252981205
"ZACK T SPACE",1,0.620597879418875
"ZOE LOFGREN",14,0.70268041867454
