,year,state,previous_winner_age,incumbent,incumbency_count,avg_dem_margin_4,avg_total_votes_4,party_flips_4,dem_margin
991,1982,ME,32.0,None,0,-0.26038048182339435,240084.33333333334,0,-0.0244775041643759
1251,1984,ME,34.0,Republican,0,-0.20140473740863973,240996.75,0,-0.270412188061455
1517,1986,ME,36.0,None,0,-0.2321250269997442,249529.0,0,0.0971959587227835
1770,1988,ME,52.0,Democrat,1,-0.14184918277863534,257271.25,1,0.264350543172445
2017,1990,ME,54.0,None,0,0.0166642024173494,263928.25,1,0.203933074528027
2275,1992,ME,37.0,Democrat,1,0.07376684709045012,272609.5,1,0.300224623671535
2545,1994,ME,39.0,None,0,0.21642605002369764,290153.25,0,-0.0378508426314006
2829,1996,ME,43.0,Republican,0,0.1826643496851516,300298.5,1,0.106307247078151
3116,1998,ME,51.0,Democrat,1,0.1431535256615781,303294.75,2,0.258436965736903
3388,2000,ME,53.0,Democrat,2,0.1567794984637971,287053.75,2,0.241502365809915
3677,2002,ME,55.0,Democrat,3,0.1420989339983921,279255.25,1,0.276132117659668
3938,2004,ME,57.0,Democrat,4,0.22059467407115924,281227.25,0,0.194726509243606
4225,2006,ME,59.0,Democrat,5,0.242699489612523,294387.5,0,0.320283598112435
4527,2008,ME,61.0,None,0,0.25816114770640597,305753.25,0,0.0979792235669147
4849,2010,ME,53.0,Democrat,1,0.2222803621456559,317708.5,0,0.136461535876888
5186,2012,ME,55.0,Democrat,2,0.18736271669996094,324468.0,0,0.29583912413001
5520,2014,ME,57.0,Democrat,3,0.21264087042156193,323983.75,0,0.326634094341299
5814,2016,ME,59.0,Democrat,4,0.21422849447877793,329600.5,0,0.160608494956837
6132,2018,ME,61.0,Democrat,5,0.2298858123262585,333989.5,0,0.288130275975325
6431,2020,ME,63.0,Democrat,6,0.26780299735086777,337681.5,0,0.243103400823831
6696,2022,ME,65.0,Democrat,7,0.254619066524323,355483.75,0,0.25927178123639
420,1978,ME,36.0,None,0,-0.593771476450043,212442.0,0,-0.108731009266847
720,1980,ME,31.0,Republican,1,-0.351251242858445,185536.0,0,-0.570184305401125
992,1982,ME,33.0,Republican,2,-0.4242289303726716,202834.66666666666,0,-0.333016589848208
1252,1984,ME,35.0,Republican,3,-0.4014258452415557,203166.25,0,-0.540328560034948
1518,1986,ME,37.0,Republican,4,-0.38806511613778194,212434.0,0,-0.546594311377245
1771,1988,ME,39.0,Republican,5,-0.4975309416653815,220872.5,0,-0.324184786912247
2018,1990,ME,41.0,Republican,6,-0.43603106204316194,224657.5,0,-0.0205700581127202
2276,1992,ME,43.0,Republican,7,-0.35791942910929003,233242.75,0,-0.0782043784305574
2546,1994,ME,45.0,None,0,-0.2423883837081924,241826.0,0,0.0571975560474324
2830,1996,ME,39.0,Democrat,1,-0.09144041685202306,245572.25,1,0.487098934110281
3117,1998,ME,41.0,Democrat,2,0.11138051340360895,251503.0,1,0.523921699430882
3389,2000,ME,43.0,Democrat,3,0.24750345278950947,239846.5,1,0.468622308347672
3678,2002,ME,45.0,None,0,0.38421012448406683,243711.25,0,0.0401349252615512
3939,2004,ME,47.0,Democrat,1,0.3799444667875965,248048.25,0,0.190401672390623
4226,2006,ME,49.0,Democrat,2,0.30577015135768204,262687.0,0,0.410374694031256
4528,2008,ME,51.0,Democrat,3,0.27738340000777556,278450.0,0,0.348707464341275
4850,2010,ME,53.0,Democrat,4,0.2474046890061763,287509.25,0,0.102631687481956
5187,2012,ME,55.0,Democrat,5,0.2630288795612775,298007.75,0,0.163873336616028
5521,2014,ME,57.0,None,0,0.25639679561762874,296544.75,0,-0.0585657117449025
5815,2016,ME,61.0,Republican,1,0.1391616941735891,295784.75,1,-0.0960253893209152
6133,2018,ME,63.0,Republican,0,0.027978480758041574,299889.0,1,0.0105422834477077
6432,2020,ME,36.0,Democrat,1,0.0049561297494794985,302100.5,2,0.0609482264296547
6697,2022,ME,38.0,Democrat,2,-0.020775147797113827,313151.5,1,0.0082179642604654
433,1978,MI,47.0,Democrat,1,0.867834300604051,135088.0,0,0.857486221043471
736,1980,MI,49.0,Democrat,2,0.862660260823761,115806.0,0,0.903589901953215
1529,1986,MI,55.0,Democrat,1,0.8560190088149495,132741.75,0,0.801230016998682
1783,1988,MI,57.0,Democrat,2,0.8393679379136072,125148.25,0,0.841777214131821
2032,1990,MI,59.0,Democrat,3,0.8354406861856948,135712.0,0,0.825935554654519
2294,1992,MI,61.0,None,0,0.8160270993610208,124293.0,0,0.106145933955168
2562,1994,MI,40.0,Democrat,1,0.6437721799350475,147315.0,0,0.150516596950159
2847,1996,MI,42.0,Democrat,2,0.48109382492291675,173909.75,0,0.443555795945801
3132,1998,MI,44.0,Democrat,3,0.38153847037641175,202075.75,0,0.195165297415951
3402,2000,MI,46.0,Democrat,4,0.22384590606676974,235552.0,0,0.182433115292264
3689,2002,MI,48.0,Democrat,5,0.24291770140104377,241811.0,0,0.370289377372644
3951,2004,MI,50.0,Democrat,6,0.29786089650666503,244026.5,0,0.333667426255291
4234,2006,MI,52.0,Democrat,7,0.27038880408403754,260485.0,0,0.425334023167365
4540,2008,MI,54.0,Democrat,8,0.32793098552189104,269345.5,0,0.33028862351664
4866,2010,MI,56.0,None,0,0.364894862577985,277747.25,0,-0.119337627178461
5200,2012,MI,58.0,Republican,1,0.24248811144020876,276595.25,1,-0.0056615869900884
5531,2014,MI,60.0,Republican,2,0.1576558581288639,280335.75,1,-0.0703841560754605
434,1978,MI,44.0,Republican,1,-0.0018062483591493,190450.0,0,-0.362401665572121
737,1980,MI,46.0,Republican,2,-0.18210395696563514,166792.0,0,-0.16077383583109
1006,1982,MI,48.0,Republican,3,-0.17499391658745345,177565.33333333334,0,-0.337
1268,1984,MI,50.0,Republican,4,-0.21549543744059008,173174.0,0,-0.385665461780146
1530,1986,MI,52.0,Republican,5,-0.3114602407958393,176327.0,0,-0.180773311765884
1784,1988,MI,54.0,Republican,6,-0.26605315234428,174236.25,0,-0.0997435427734017
2033,1990,MI,56.0,Republican,7,-0.25079557907985794,179048.25,0,-0.31779730843175
2295,1992,MI,58.0,None,0,-0.24599490618779543,175458.25,0,-0.286600342372293
2563,1994,MI,39.0,Republican,1,-0.22122862633583218,185153.25,0,-0.520474771274465
2848,1996,MI,41.0,Republican,2,-0.30615399121297737,199525.75,0,-0.32905850865331
3133,1998,MI,43.0,Republican,3,-0.3634827326829545,207238.5,0,-0.395771455183983
3403,2000,MI,45.0,Republican,4,-0.38297626937101276,223435.25,0,-0.319257448822457
3690,2002,MI,47.0,Republican,5,-0.39114054598355374,233757.75,0,-0.435272491151697
3952,2004,MI,49.0,Republican,6,-0.3698399759528618,240364.0,0,-0.411114555251845
4235,2006,MI,51.0,Republican,7,-0.39035398760249546,257907.0,0,-0.355820948599031
4541,2008,MI,53.0,Republican,8,-0.38036636095625753,272789.25,0,-0.283550056054148
4867,2010,MI,55.0,None,0,-0.37143951276418025,285407.75,0,-0.347295254817134
5201,2012,MI,41.0,Republican,1,-0.3494452036805395,285981.75,0,-0.282189272328457
5532,2014,MI,43.0,Republican,2,-0.3172138829496925,282042.5,0,-0.313522495506712
5827,2016,MI,45.0,Republican,3,-0.30663926967661276,266158.25,0,-0.316250592290469
6145,2018,MI,47.0,Republican,4,-0.314814403735693,263481.5,0,-0.125626199104669
6445,2020,MI,49.0,Republican,5,-0.2593971398075767,283292.0,0,-0.215330687594983
6713,2022,MI,51.0,None,0,-0.24268249362420824,305593.75,0,-0.299903208546505
435,1978,MI,53.0,Republican,0,-0.0204121506283035,194492.0,0,0.0266660142871122
738,1980,MI,39.0,Democrat,1,0.00312693182940435,178998.0,1,0.0486342623718534
1007,1982,MI,41.0,Democrat,2,0.0182960420102207,191222.33333333334,1,0.138266424537339
1269,1984,MI,43.0,Democrat,3,0.048288637642000275,185956.0,1,0.0585978461278508
1531,1986,MI,45.0,Democrat,4,0.06804113683103885,187637.75,0,0.207380481295725
1785,1988,MI,47.0,Democrat,5,0.11321975358319206,179361.25,0,0.146842249992362
2034,1990,MI,49.0,Democrat,6,0.1377717504883192,174537.0,0,0.157104429601849
2296,1992,MI,51.0,None,0,0.1424812517544467,167593.5,0,-0.257467741061545
2564,1994,MI,50.0,None,0,0.06346485495709775,181883.25,1,-0.516559340177824
2849,1996,MI,60.0,Republican,1,-0.1175201004112895,194356.5,1,-0.399059676294183
3134,1998,MI,62.0,Republican,2,-0.25399558198292577,205827.25,1,-0.494631177464731
3404,2000,MI,64.0,Republican,3,-0.41692948374957073,219194.75,0,-0.325754666824197
3691,2002,MI,66.0,Republican,4,-0.43400121519023377,222312.25,0,-0.423693042888089
3953,2004,MI,68.0,Republican,5,-0.4107846408678,231019.0,0,-0.357975052238333
4236,2006,MI,70.0,Republican,6,-0.4005134848538375,249419.75,0,-0.291883285922326
4542,2008,MI,72.0,Republican,7,-0.3498265119682362,266721.0,0,-0.266776479363501
4868,2010,MI,74.0,None,0,-0.33508196510306226,279449.0,0,-0.228610675940772
5202,2012,MI,30.0,Republican,1,-0.286311373366233,280086.25,0,-0.0872972895944367
5533,2014,MI,32.0,Republican,2,-0.21864193270525892,280067.0,0,-0.194959947546965
5828,2016,MI,34.0,Republican,3,-0.19441109811141868,266421.0,0,-0.226377863802738
6146,2018,MI,36.0,Republican,4,-0.18431144422122792,268967.25,0,-0.115143162364982
1270,1984,MI,31.0,Republican,1,-0.212044387182578,144366.0,0,-0.33887766530937
2035,1990,MI,35.0,Republican,1,-0.32262092676611737,174043.33333333334,0,-0.155378182621345
5829,2016,MI,53.0,Republican,1,-0.273314045788489,179700.5,0,-0.315346680232145
6147,2018,MI,55.0,Republican,2,-0.26743129951918276,205896.25,0,-0.252482020698123
6446,2020,MI,57.0,Republican,3,-0.22631662274211248,230484.25,0,-0.335198927970987
6714,2022,MI,59.0,None,0,-0.271271809079523,288515.25,0,-0.122841288542423
436,1978,MI,56.0,Republican,1,-0.0714502204710552,204562.0,0,-0.0072160378287853
739,1980,MI,58.0,Republican,2,-0.03933312914992025,183489.0,0,-0.0742681917032912
1009,1982,MI,60.0,Republican,3,-0.05097815000104391,195592.0,0,-0.0614431969184254
1271,1984,MI,62.0,None,0,-0.05359441173038928,193163.75,0,-0.243602543452119
1532,1986,MI,42.0,Republican,1,-0.09663249247565522,198364.0,0,-0.424754754400255
1787,1988,MI,44.0,Republican,2,-0.20101717161852267,193056.25,0,-0.451980282168961
2036,1990,MI,46.0,Republican,3,-0.2954451942349401,195466.0,0,-0.508353335960544
2297,1992,MI,48.0,None,0,-0.40717272899546975,190865.75,0,0.226490968610313
2565,1994,MI,40.0,Democrat,1,-0.2896493509798618,194704.0,1,0.346723607280163
2850,1996,MI,42.0,Democrat,2,-0.09677976055975725,206357.25,1,0.425616847123571
3135,1998,MI,44.0,Democrat,3,0.12261952176337576,206052.25,1,0.448922312208082
3405,2000,MI,46.0,Democrat,4,0.36193843380553226,210856.75,0,0.512793746558059
4237,2006,MI,75.0,Democrat,1,0.43797555170014246,240833.0,0,0.485809950324284
4543,2008,MI,77.0,Democrat,2,0.4530238275003208,243063.25,0,0.445887022661948
4869,2010,MI,79.0,Democrat,3,0.45226500511378726,273103.75,0,0.0893859853984952
437,1978,MI,47.0,Democrat,1,0.423685702992077,174561.0,0,0.557358156028369
1788,1988,MI,57.0,Democrat,1,0.5294881807879783,147708.75,0,0.524302309717387
2037,1990,MI,59.0,Democrat,2,0.5546423324693057,153544.25,0,0.367604076749504
2851,1996,MI,60.0,Republican,1,0.29016337074521104,157247.25,1,-0.123868905174993
3136,1998,MI,62.0,Republican,2,0.107742224896919,179217.0,1,-0.178200321974175
3406,2000,MI,64.0,Republican,3,-0.0678834330259715,174154.75,1,-0.262536999515954
3692,2002,MI,66.0,Republican,4,-0.225418702092336,199500.5,0,-0.214127504334666
4544,2008,MI,55.0,Republican,0,-0.17401670047142345,211417.5,0,0.02420894219431
4870,2010,MI,47.0,Democrat,0,-0.12341438442930219,243752.5,1,-0.0500169305199293
5203,2012,MI,59.0,Republican,1,-0.07028436718029603,239287.0,2,-0.107070733434035
5535,2014,MI,61.0,Republican,2,-0.043520174455138276,266027.75,2,-0.129843560267804
5830,2016,MI,63.0,Republican,3,-0.06568057050686457,260186.25,1,-0.15804618463172
6148,2018,MI,65.0,Republican,4,-0.11124435221337207,263020.5,0,-0.0759167626923338
6447,2020,MI,67.0,Republican,5,-0.1177193102564732,282888.75,0,-0.175023949884705
6717,2022,MI,69.0,None,0,-0.1347076143691407,303076.25,0,0.0552358435061968
3693,2002,MI,37.0,Republican,1,-0.0350971285482379,247622.0,0,-0.376376706456506
3955,2004,MI,39.0,Republican,2,-0.14885698785099394,240896.33333333334,0,-0.246762046386684
4239,2006,MI,41.0,Republican,3,-0.17333325248491646,264058.25,0,-0.125758920900395
4545,2008,MI,43.0,Republican,4,-0.1873622553610301,282632.75,0,-0.168382876201418
4871,2010,MI,45.0,Republican,5,-0.22932013748625074,297558.0,0,-0.302331950207469
5204,2012,MI,47.0,Republican,6,-0.2108089484239915,300946.75,0,-0.222320279018599
6448,2020,MI,42.0,Democrat,1,-0.16341545190141823,313608.75,1,0.0366205490822862
438,1978,MI,45.0,Republican,0,-0.408302256267008,208353.0,0,-0.391967601940698
1272,1984,MI,51.0,Republican,0,-0.36587483399853865,185867.33333333334,0,-0.42265154300908
1534,1986,MI,53.0,Republican,0,-0.380069011251174,192430.0,0,-0.288411015584174
1789,1988,MI,55.0,Republican,0,-0.35009620108046546,175265.0,0,-0.395659650218322
2038,1990,MI,57.0,Republican,0,-0.3510192131498715,184959.5,0,-0.0951180831315081
2298,1992,MI,59.0,None,0,-0.30046007298577104,182271.0,0,0.0901633340657731
2568,1994,MI,63.0,Democrat,1,-0.17225635371705778,190680.0,1,0.0426752002749082
2852,1996,MI,65.0,Democrat,2,-0.08948479975228721,202317.75,1,0.20796684746391
3137,1998,MI,67.0,Democrat,3,0.0614218246682708,205317.25,1,0.143047599434205
3408,2000,MI,69.0,Democrat,4,0.12096324530969907,210776.5,0,0.259878141053721
4872,2010,MI,50.0,Democrat,1,0.17767919865799556,248891.0,0,0.0261369896553835
5205,2012,MI,52.0,None,0,0.13222173420586392,253507.5,0,0.290742446060951
5536,2014,MI,81.0,Democrat,1,0.16914544586255043,288279.25,0,0.25192367729969
5831,2016,MI,83.0,Democrat,2,0.16715682992404268,279954.75,0,0.215229551001528
6150,2018,MI,85.0,Democrat,0,0.1960081660043881,278767.75,0,0.236887329551449
6449,2020,MI,58.0,Democrat,1,0.2486957509784045,290968.25,0,0.200779950679589
439,1978,MI,58.0,Republican,0,-0.137734420668309,208706.0,0,0.0296261743073485
1535,1986,MI,31.0,Republican,1,-0.03813593541824043,200552.0,2,-0.0230354069979663
1790,1988,MI,33.0,Republican,2,-0.0343608033131719,188768.0,2,-0.467439580088827
2569,1994,MI,47.0,Democrat,1,-0.10120471093788401,205789.25,1,0.245297285146471
2853,1996,MI,49.0,Democrat,2,-0.03830549967782606,202577.25,1,0.11027153084552
3138,1998,MI,51.0,Democrat,3,-0.004978765216954485,224041.5,1,0.0726983140776244
3409,2000,MI,53.0,Democrat,4,0.13005570832465838,222729.75,0,0.319764382229223
3694,2002,MI,55.0,None,0,0.1870078780747096,228334.75,0,-0.281195193850517
3956,2004,MI,48.0,Republican,1,0.055384758325462594,232998.25,1,-0.398131690350546
4240,2006,MI,50.0,Republican,2,-0.07171604697355391,254617.25,1,-0.357835313029599
4547,2008,MI,52.0,Republican,3,-0.17934945375035977,269858.25,1,-0.360413192651074
4873,2010,MI,54.0,Republican,4,-0.349393847470434,285681.75,0,-0.484076264687475
5206,2012,MI,56.0,Republican,5,-0.4001141151796735,288807.25,0,-0.396347847033282
5537,2014,MI,58.0,Republican,6,-0.39966815435035746,288322.25,0,-0.401075767577114
5832,2016,MI,60.0,None,0,-0.41047826798723624,278435.0,0,-0.322896041126047
6151,2018,MI,60.0,Republican,1,-0.40109898010597944,275039.75,0,-0.265680983421551
440,1978,MI,50.0,None,0,-0.0996595681696239,216196.0,0,-0.0984427014455743
1791,1988,MI,54.0,Republican,0,-0.15444784644893772,178794.33333333334,0,-0.197387888373042
2039,1990,MI,56.0,Republican,1,-0.1651828569299638,187998.5,0,-0.225488290109776
3957,2004,MI,37.0,Republican,1,-0.2172948081492175,182033.0,0,-0.162534452440043
4241,2006,MI,39.0,Republican,2,-0.1916181038263245,226027.25,0,-0.114033795258738
4548,2008,MI,41.0,Republican,3,-0.1707795805477485,236601.0,0,-0.0623671749190328
4874,2010,MI,43.0,Republican,4,-0.1299993017500627,281544.0,0,-0.212566649780625
5207,2012,MI,45.0,None,0,-0.13787551809960968,286414.5,0,-0.0672474880161565
6152,2018,MI,56.0,None,0,-0.11979842653093307,315255.0,0,0.0688916636063166
6450,2020,MI,35.0,Democrat,1,-0.08698371689959572,316827.25,1,0.0242858404694553
6718,2022,MI,37.0,Democrat,2,-0.027770594337075644,368977.0,1,0.226378355940674
441,1978,MI,31.0,Democrat,1,0.0526754042666578,180141.0,0,0.0982345732171839
740,1980,MI,33.0,Democrat,2,0.07545498874192086,165548.0,0,0.106895383270556
1012,1982,MI,35.0,Democrat,3,0.08593512025146592,178241.66666666666,0,0.330033362576282
1274,1984,MI,37.0,Democrat,4,0.14695968083266994,172722.0,0,0.175354862703775
1537,1986,MI,39.0,Democrat,5,0.17762954544194923,176085.75,0,0.327069689972366
1792,1988,MI,41.0,Democrat,6,0.23483832463074478,171368.25,0,0.0819153937720693
2040,1990,MI,43.0,Democrat,7,0.22859332725612308,170445.5,0,0.315451520244257
2300,1992,MI,45.0,None,0,0.22494786667311684,168742.5,0,0.0706852856102869
2570,1994,MI,61.0,Democrat,1,0.19878047239974478,184561.25,0,0.0547511081673205
2854,1996,MI,63.0,Democrat,2,0.13070082694848342,200607.5,0,0.172182667094184
3139,1998,MI,65.0,Democrat,3,0.1532676452790121,207540.75,0,0.141310267845106
3410,2000,MI,67.0,Democrat,4,0.10973233217922435,216563.75,0,0.333699765342579
3696,2002,MI,69.0,Democrat,5,0.1754859521122974,211474.75,0,0.39248883796278
3958,2004,MI,71.0,Democrat,6,0.25992038456116223,213025.25,0,0.409822691359923
4242,2006,MI,73.0,Democrat,7,0.319330390627597,230878.25,0,0.457667735084327
4549,2008,MI,75.0,Democrat,8,0.39841975743740227,242313.25,0,0.502334320010412
4875,2010,MI,77.0,Democrat,9,0.4405783961043605,258099.25,0,0.271874027636794
5208,2012,MI,79.0,None,0,0.41042469352286404,256492.0,0,0.402164496567062
5538,2014,MI,86.0,Democrat,0,0.40851014482464876,259060.25,0,0.349790517527203
5834,2016,MI,61.0,Democrat,1,0.38154084043536773,251030.0,0,0.374896741923104
6153,2018,MI,63.0,Democrat,2,0.3496814459135408,252985.75,0,0.404171464772859
6451,2020,MI,65.0,Democrat,3,0.382755805197557,275400.75,0,0.368250169047645
6719,2022,MI,67.0,None,0,0.37427722331770275,291230.75,0,0.459149411384961
442,1978,MI,54.0,Democrat,1,0.805128316141532,92389.0,0,0.584253361641897
741,1980,MI,56.0,None,0,0.6946908388917146,74454.5,0,0.849800445516985
2041,1990,MI,79.0,None,0,0.7513787512736325,87012.0,0,0.658174162445841
2301,1992,MI,51.0,None,0,0.7146402128497097,80301.75,0,0.0965289440791028
2571,1994,MI,65.0,None,0,0.5927091084590111,124374.5,0,0.0696496916068091
2855,1996,MI,38.0,Democrat,1,0.3976714199814672,144696.75,0,0.155961321817499
3140,1998,MI,40.0,Democrat,2,0.245078529987313,169720.0,0,0.187842841266351
3411,2000,MI,42.0,Democrat,3,0.12749569969244048,195398.75,0,0.336656521757282
4876,2010,MI,63.0,None,0,0.433231001557956,208138.0,0,0.622636653879868
5209,2012,MI,53.0,None,0,0.5419294547113352,197159.0,0,0.7171230003101
5539,2014,MI,83.0,Democrat,1,0.6370460743495397,205803.0,0,0.659455809533337
5835,2016,MI,85.0,Democrat,2,0.647471724549207,192243.75,0,0.661187069599519
443,1978,MI,51.0,Democrat,1,0.339617939164351,160498.0,0,0.34722801167153
742,1980,MI,53.0,None,0,0.34342297541794053,142623.0,0,0.0709126139952713
1538,1986,MI,36.0,Democrat,1,0.23679041618855107,161260.0,0,0.463676788814116
1794,1988,MI,38.0,Democrat,2,0.2678051286009923,152675.25,0,0.265714836529411
2042,1990,MI,40.0,Democrat,3,0.24742683481546257,165578.75,0,0.319373135582539
2302,1992,MI,42.0,None,0,0.3095419652122795,153140.75,0,0.675637365085151
2572,1994,MI,63.0,Democrat,1,0.43110053150280425,154764.5,0,0.661037768784184
2856,1996,MI,65.0,Democrat,2,0.48044077649532124,161894.25,0,0.753694252643517
3141,1998,MI,67.0,Democrat,3,0.6024356305238477,162772.25,0,0.77341167056247
3412,2000,MI,69.0,Democrat,4,0.7159452642688304,168636.25,0,0.811517763341266
3697,2002,MI,71.0,Democrat,5,0.7499153638328592,165894.25,0,0.691041675153787
3960,2004,MI,73.0,Democrat,6,0.75741634042526,170182.0,0,0.717900068336214
4243,2006,MI,75.0,Democrat,7,0.7484677943484341,187406.0,0,0.705924071308067
5210,2012,MI,81.0,None,0,0.6758989614532943,188033.5,0,0.680622659976075
5540,2014,MI,54.0,None,0,0.6732942076588662,225537.5,0,0.596267982788678
5836,2016,MI,60.0,Democrat,1,0.6428861862719822,215113.25,0,0.615514925323752
6154,2018,MI,62.0,Democrat,2,0.6202838997759035,244142.25,0,0.647246890286782
6453,2020,MI,64.0,Democrat,3,0.6349131145938217,272847.25,0,0.624804660603412
444,1978,MI,49.0,Democrat,1,0.499303469870279,156490.0,0,0.608212045911726
743,1980,MI,51.0,Democrat,2,0.5537577578910025,137402.0,0,0.362956202188089
1013,1982,MI,53.0,Democrat,3,0.49015723932336464,147114.0,0,0.473761000822636
1276,1984,MI,55.0,Democrat,4,0.4860581796981825,142549.0,0,0.198619395077054
1539,1986,MI,57.0,Democrat,5,0.41088716099987627,144712.75,0,0.513180882866794
1795,1988,MI,59.0,Democrat,6,0.38712937023864324,140891.25,0,0.294833466411651
2043,1990,MI,61.0,Democrat,7,0.37009868629453374,139646.5,0,0.251743540251653
2303,1992,MI,63.0,None,0,0.314594321151788,134891.5,0,0.647604242159363
2573,1994,MI,53.0,Democrat,1,0.42684053292236523,138794.5,0,0.712233722297084
2857,1996,MI,55.0,None,0,0.4766037427799377,147916.5,0,0.799501540465396
3142,1998,MI,51.0,Democrat,1,0.6027707612933739,147449.75,0,0.787814174810034
3413,2000,MI,53.0,Democrat,2,0.7367884199329693,150358.5,0,0.814953693245991
3698,2002,MI,55.0,None,0,0.7786257827046262,143905.5,0,0.474722378256924
3961,2004,MI,76.0,Democrat,1,0.7192479466945862,155312.5,0,0.454910620609718
4878,2010,MI,82.0,Democrat,1,0.555716743120573,238478.0,0,0.172665292532107
445,1978,MI,50.0,Democrat,1,0.539693787169429,158060.0,0,0.553679271964996
744,1980,MI,52.0,Democrat,2,0.5466865295672125,139137.0,0,0.42475046944723
1014,1982,MI,54.0,Democrat,3,0.506041176193885,142284.33333333334,0,0.488008457708196
1277,1984,MI,56.0,Democrat,4,0.5015329965724628,145021.5,0,0.281397201166796
1540,1986,MI,58.0,Democrat,5,0.4369588500718045,152901.25,0,0.556441858684835
2304,1992,MI,64.0,Democrat,1,0.41948651633321277,151258.25,0,0.349311005854086
2574,1994,MI,66.0,Democrat,2,0.3848121533696853,171114.5,0,0.195979842718973
2858,1996,MI,68.0,Democrat,3,0.3634578137577295,167971.75,0,0.269653070596585
3143,1998,MI,70.0,Democrat,4,0.291760616735667,189208.5,0,0.364277072345624
3414,2000,MI,72.0,Democrat,5,0.294805247878817,198877.25,0,0.455871016632478
1015,1982,MI,39.0,None,0,0.392999150102658,172530.0,0,0.35520893108665
1796,1988,MI,55.0,Democrat,1,0.4217008954545123,163372.75,0,0.421081336200115
2045,1990,MI,57.0,Democrat,2,0.45153335209866874,167739.75,0,0.393824874343373
446,1978,MI,34.0,Democrat,1,0.337399787081496,184108.0,0,0.507662554184728
1278,1984,MI,60.0,Republican,1,0.12127425173486701,171168.33333333334,1,-0.60299274590023
1542,1986,MI,62.0,Republican,2,-0.059792497673907236,186550.25,1,-0.475432683609952
1797,1988,MI,64.0,Republican,3,-0.2630006153467692,177834.0,1,-0.544723602214658
447,1978,MI,54.0,Republican,1,-0.34395521474895,196136.0,0,-0.425821884872205
746,1980,MI,56.0,Republican,2,-0.3848885498105775,180211.5,0,-0.474259720946507
747,1980,MN,47.0,Republican,1,-0.138699117195298,193361.0,0,-0.435526768409836
1017,1982,MN,49.0,None,0,-0.287112942802567,215869.5,0,0.0328945191557751
1279,1984,MN,31.0,Democrat,1,-0.18044378881645295,214431.33333333334,1,0.13982702649928
1543,1986,MN,33.0,Democrat,2,-0.10037608498751971,222278.0,1,0.447545772712811
6720,2022,MN,51.0,Democrat,1,0.11288521535515,443291.0,0,0.192058259410213
449,1978,MN,36.0,Democrat,1,0.38081005340613,193049.0,0,0.16079450978021
748,1980,MN,38.0,Democrat,2,0.27080228159317,179217.0,0,0.181663601346427
1018,1982,MN,40.0,Democrat,3,0.241089388177589,186717.66666666666,0,0.463645812474373
1280,1984,MN,42.0,Democrat,4,0.296728494251785,192473.75,0,0.489623680750506
1544,1986,MN,44.0,Democrat,5,0.323931901087879,200493.5,0,0.457577561000854
5211,2012,MN,56.0,Democrat,1,0.3320542393763963,214577.25,0,0.327954551025911
6721,2022,MN,66.0,Democrat,1,0.303441931445387,306526.5,0,0.353790247269479
450,1978,MN,52.0,None,0,0.462749435116443,188977.0,0,0.246530917496686
749,1980,MN,40.0,Democrat,1,0.3546401763065645,168031.0,0,0.448042095378784
1019,1982,MN,42.0,Democrat,2,0.3857741493306377,170237.66666666666,0,0.381411196149996
1281,1984,MN,44.0,Democrat,3,0.38468341103547726,177132.75,0,0.449825880369055
1545,1986,MN,46.0,Democrat,4,0.38145252234863025,186817.75,0,0.474337904652675
5212,2012,MN,47.0,Democrat,1,0.44609571210891824,202283.75,0,0.494075900300694
5541,2014,MN,49.0,Democrat,2,0.457158217091828,233068.25,0,0.494071252280288
5838,2016,MN,51.0,Democrat,3,0.46209155399873125,253234.0,0,0.512063807971157
6722,2022,MN,38.0,Democrat,1,0.481689548182583,315982.5,0,0.503716754525736
451,1978,MN,33.0,Democrat,1,0.195802325015808,246708.0,0,0.105609144078389
750,1980,MN,48.0,Republican,1,-0.0677159516701064,199628.0,0,-0.0426768553896029
1020,1982,MN,50.0,Republican,2,-0.05519640352985465,229369.0,0,-0.005536049341433
1282,1984,MN,52.0,Republican,3,-0.0386429521337141,224684.66666666666,0,-0.140903773959385
1546,1986,MN,54.0,Republican,4,-0.06420815759013182,227715.25,0,-0.0006438670334757
5213,2012,MN,66.0,Democrat,1,0.24075351976334908,229116.0,1,0.268126767155433
1021,1982,MN,46.0,Democrat,1,0.431608387213349,254578.0,0,0.534784367808091
1283,1984,MN,48.0,Democrat,2,0.48319637751072,242218.5,0,0.353381678017868
1547,1986,MN,50.0,Democrat,3,0.43992481101310266,243115.0,0,0.451273304710933
5840,2016,MN,71.0,Democrat,1,0.1877057572114681,262543.75,2,0.005640327357974
456,1978,MO,45.0,Democrat,1,0.311118452666987,133184.0,0,0.36056526896694
754,1980,MO,47.0,Democrat,2,0.33584186081696354,115064.5,0,0.404843811326853
1023,1982,MO,49.0,Democrat,3,0.35884251098692665,120022.66666666667,0,0.322417957553702
1284,1984,MO,51.0,Democrat,4,0.3497363726286205,128830.75,0,0.365312491318399
1549,1986,MO,53.0,Democrat,5,0.3632848822914735,149528.25,0,0.322900547067414
1800,1988,MO,55.0,Democrat,6,0.35386870181659197,159702.75,0,0.452089136490251
2047,1990,MO,57.0,Democrat,7,0.3656800331074415,175683.0,0,0.217992405802746
