,id,givenName,familyName,middleName,unaccentedGivenName,unaccentedFamilyName,unaccentedMiddleName,nickName,honorificPrefix,honorificSuffix,honorificTitle,birthYear,deathYear,position,congressNumber,stateName,parties,electionCirca,electionDate,leadershipPositions,electionYear,ageDuringElection
6969,T000110,Olin,Teague,Earl,Olin,Teague,Earl,,,,,1910,1981.0,Representative,95,TX,['Democrat'],,,,1976,66
6970,T000110,Olin,Teague,Earl,Olin,Teague,Earl,,,,,1910,1981.0,Representative,93,TX,['Democrat'],,,,1972,62
6971,T000110,Olin,Teague,Earl,Olin,Teague,Earl,,,,,1910,1981.0,Representative,94,TX,['Democrat'],,,,1974,64
6972,T000113,Frank,Tejeda,,Frank,Tejeda,,,,,,1945,1997.0,Representative,105,TX,['Democrat'],False,,,1996,51
6973,T000113,Frank,Tejeda,,Frank,Tejeda,,,,,,1945,1997.0,Representative,103,TX,['Democrat'],,,,1992,47
6974,T000113,Frank,Tejeda,,Frank,Tejeda,,,,,,1945,1997.0,Representative,104,TX,['Democrat'],,,,1994,49
6975,T000184,Robert,Thomas,Lindsay,Robert,Thomas,Lindsay,,,,,1943,,Representative,98,GA,['Democrat'],,,,1982,39
6976,T000184,Robert,Thomas,Lindsay,Robert,Thomas,Lindsay,,,,,1943,,Representative,99,GA,['Democrat'],,,,1984,41
6977,T000184,Robert,Thomas,Lindsay,Robert,Thomas,Lindsay,,,,,1943,,Representative,100,GA,['Democrat'],,,,1986,43
6978,T000184,Robert,Thomas,Lindsay,Robert,Thomas,Lindsay,,,,,1943,,Representative,101,GA,['Democrat'],,,,1988,45
6979,T000184,Robert,Thomas,Lindsay,Robert,Thomas,Lindsay,,,,,1943,,Representative,102,GA,['Democrat'],,,,1990,47
6980,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,103,MS,['Democrat'],,,,1992,44
6981,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,104,MS,['Democrat'],,,,1994,46
6982,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,105,MS,['Democrat'],,,,1996,48
6983,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,106,MS,['Democrat'],,,,1998,50
6984,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,107,MS,['Democrat'],,,,2000,52
6985,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,108,MS,['Democrat'],,,,2002,54
6986,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,109,MS,['Democrat'],,,,2004,56
6987,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,110,MS,['Democrat'],,,,2006,58
6988,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,111,MS,['Democrat'],,,,2008,60
6989,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,112,MS,['Democrat'],,,,2010,62
6990,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,113,MS,['Democrat'],,,,2012,64
6991,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,114,MS,['Democrat'],,,,2014,66
6992,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,115,MS,['Democrat'],,,,2016,68
6993,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,116,MS,['Democrat'],,,,2018,70
6994,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,117,MS,['Democrat'],False,,,2020,72
6995,T000193,Bennie,Thompson,,Bennie,Thompson,,,,,,1948,,Representative,118,MS,['Democrat'],False,,,2022,74
6996,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,84,NJ,['Democrat'],,,,1954,36
6997,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,85,NJ,['Democrat'],,,,1956,38
6998,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,86,NJ,['Democrat'],,,,1958,40
6999,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,87,NJ,['Democrat'],,,,1960,42
7000,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,88,NJ,['Democrat'],,,,1962,44
7001,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,89,NJ,['Democrat'],,,,1964,46
7002,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,90,NJ,['Democrat'],,,,1966,48
7003,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,91,NJ,['Democrat'],,,,1968,50
7004,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,92,NJ,['Democrat'],,,,1970,52
7005,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,93,NJ,['Democrat'],,,,1972,54
7006,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,94,NJ,['Democrat'],,,,1974,56
7007,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,95,NJ,['Democrat'],,,,1976,58
7008,T000200,Frank,Thompson,,Frank,Thompson,,,,Jr.,,1918,1989.0,Representative,96,NJ,['Democrat'],,,,1978,60
7009,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,106,CA,['Democrat'],,,,1998,47
7010,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,107,CA,['Democrat'],,,,2000,49
7011,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,108,CA,['Democrat'],,,,2002,51
7012,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,109,CA,['Democrat'],,,,2004,53
7013,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,110,CA,['Democrat'],,,,2006,55
7014,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,111,CA,['Democrat'],,,,2008,57
7015,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,112,CA,['Democrat'],,,,2010,59
7016,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,113,CA,['Democrat'],,,,2012,61
7017,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,114,CA,['Democrat'],,,,2014,63
7018,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,115,CA,['Democrat'],,,,2016,65
7019,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,116,CA,['Democrat'],,,,2018,67
7020,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,117,CA,['Democrat'],False,,,2020,69
7021,T000460,Michael,Thompson,,Michael,Thompson,,,,,,1951,,Representative,118,CA,['Democrat'],False,,,2022,71
7022,T000243,Raymond,Thornton,Hoyt,Raymond,Thornton,Hoyt,Ray,,Jr.,,1928,2016.0,Representative,104,AR,['Democrat'],,,,1994,66
7023,T000243,Raymond,Thornton,Hoyt,Raymond,Thornton,Hoyt,Ray,,Jr.,,1928,2016.0,Representative,95,AR,['Democrat'],,,,1976,48
7024,T000243,Raymond,Thornton,Hoyt,Raymond,Thornton,Hoyt,Ray,,Jr.,,1928,2016.0,Representative,93,AR,['Democrat'],,,,1972,44
7025,T000243,Raymond,Thornton,Hoyt,Raymond,Thornton,Hoyt,Ray,,Jr.,,1928,2016.0,Representative,102,AR,['Democrat'],,,,1990,62
7026,T000243,Raymond,Thornton,Hoyt,Raymond,Thornton,Hoyt,Ray,,Jr.,,1928,2016.0,Representative,103,AR,['Democrat'],,,,1992,64
7027,T000243,Raymond,Thornton,Hoyt,Raymond,Thornton,Hoyt,Ray,,Jr.,,1928,2016.0,Representative,94,AR,['Democrat'],,,,1974,46
7028,T000253,Karen,Thurman,L.,Karen,Thurman,L.,,,,,1951,,Representative,103,FL,['Democrat'],,,,1992,41
7029,T000253,Karen,Thurman,L.,Karen,Thurman,L.,,,,,1951,,Representative,104,FL,['Democrat'],,,,1994,43
7030,T000253,Karen,Thurman,L.,Karen,Thurman,L.,,,,,1951,,Representative,105,FL,['Democrat'],,,,1996,45
7031,T000253,Karen,Thurman,L.,Karen,Thurman,L.,,,,,1951,,Representative,106,FL,['Democrat'],,,,1998,47
7032,T000253,Karen,Thurman,L.,Karen,Thurman,L.,,,,,1951,,Representative,107,FL,['Democrat'],,,,2000,49
7033,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,108,MA,['Democrat'],,,,2002,51
7034,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,113,MA,['Democrat'],,,,2012,61
7035,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,110,MA,['Democrat'],,,,2006,55
7036,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,111,MA,['Democrat'],,,,2008,57
7037,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,107,MA,['Democrat'],,,,2000,49
7038,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,105,MA,['Democrat'],,,,1996,45
7039,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,109,MA,['Democrat'],,,,2004,53
7040,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,112,MA,['Democrat'],,,,2010,59
7041,T000266,John,Tierney,F.,John,Tierney,F.,,,,,1951,,Representative,106,MA,['Democrat'],,,,1998,47
7042,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,111,NV,['Democrat'],,,,2008,58
7043,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,113,NV,['Democrat'],,,,2012,62
7044,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,114,NV,['Democrat'],,,,2014,64
7045,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,115,NV,['Democrat'],,,,2016,66
7046,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,116,NV,['Democrat'],,,,2018,68
7047,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,117,NV,['Democrat'],False,,,2020,70
7048,T000468,Alice,Titus,,Alice,Titus,,Dina,,,,1950,,Representative,118,NV,['Democrat'],False,,,2022,72
7049,T000481,Rashida,Tlaib,,Rashida,Tlaib,,,,,,1976,,Representative,116,MI,['Democrat'],,,,2018,42
7050,T000481,Rashida,Tlaib,,Rashida,Tlaib,,,,,,1976,,Representative,117,MI,['Democrat'],False,,,2020,44
7051,T000481,Rashida,Tlaib,,Rashida,Tlaib,,,,,,1976,,Representative,118,MI,['Democrat'],False,,,2022,46
7052,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,111,NY,['Democrat'],,,,2008,59
7053,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,112,NY,['Democrat'],,,,2010,61
7054,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,113,NY,['Democrat'],,,,2012,63
7055,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,114,NY,['Democrat'],,,,2014,65
7056,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,115,NY,['Democrat'],,,,2016,67
7057,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,116,NY,['Democrat'],,,,2018,69
7058,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,117,NY,['Democrat'],False,,,2020,71
7059,T000469,Paul,Tonko,,Paul,Tonko,,,,,,1949,,Representative,118,NY,['Democrat'],False,,,2022,73
7060,T000310,Richard,Tonry,Alvin,Richard,Tonry,Alvin,,,,,1935,2012.0,Representative,95,LA,['Democrat'],,,,1976,41
7061,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,105,CA,['Democrat'],,,,1996,66
7062,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,98,CA,['Democrat'],,,,1982,52
7063,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,99,CA,['Democrat'],,,,1984,54
7064,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,101,CA,['Democrat'],,,,1988,58
7065,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,103,CA,['Democrat'],,,,1992,62
7066,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,104,CA,['Democrat'],,,,1994,64
7067,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,100,CA,['Democrat'],,,,1986,56
7068,T000316,Esteban,Torres,Edward,Esteban,Torres,Edward,,,,,1930,2022.0,Representative,102,CA,['Democrat'],,,,1990,60
7069,T000474,Norma,Torres,Judith,Norma,Torres,Judith,,,,,1965,,Representative,116,CA,['Democrat'],,,,2018,53
7070,T000474,Norma,Torres,Judith,Norma,Torres,Judith,,,,,1965,,Representative,114,CA,['Democrat'],,,,2014,49
7071,T000474,Norma,Torres,Judith,Norma,Torres,Judith,,,,,1965,,Representative,115,CA,['Democrat'],,,,2016,51
7072,T000474,Norma,Torres,Judith,Norma,Torres,Judith,,,,,1965,,Representative,117,CA,['Democrat'],False,,,2020,55
7073,T000474,Norma,Torres,Judith,Norma,Torres,Judith,,,,,1965,,Representative,118,CA,['Democrat'],False,,,2022,57
7074,T000484,Xochitl,Torres Small,,Xochitl,Torres Small,,,,,,1984,,Representative,116,NM,['Democrat'],,,,2018,34
7075,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,98,NJ,['Democrat'],,,,1982,31
7076,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,99,NJ,['Democrat'],,,,1984,33
7077,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,100,NJ,['Democrat'],,,,1986,35
7078,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,101,NJ,['Democrat'],,,,1988,37
7079,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,102,NJ,['Democrat'],,,,1990,39
7080,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,103,NJ,['Democrat'],,,,1992,41
7081,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Representative,104,NJ,['Democrat'],,,,1994,43
7082,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Senator,105,NJ,['Democrat'],,,,1996,45
7083,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Senator,106,NJ,['Democrat'],,,,1998,47
7084,T000317,Robert,Torricelli,Guy,Robert,Torricelli,Guy,,,,,1951,,Senator,107,NJ,['Democrat'],,,,2000,49
7085,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,98,NY,['Democrat'],,,,1982,48
7086,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,99,NY,['Democrat'],,,,1984,50
7087,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,100,NY,['Democrat'],,,,1986,52
7088,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,101,NY,['Democrat'],,,,1988,54
7089,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,102,NY,['Democrat'],,,,1990,56
7090,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,103,NY,['Democrat'],,,,1992,58
7091,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,104,NY,['Democrat'],,,,1994,60
7092,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,105,NY,['Democrat'],,,,1996,62
7093,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,106,NY,['Democrat'],,,,1998,64
7094,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,107,NY,['Democrat'],,,,2000,66
7095,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,108,NY,['Democrat'],,,,2002,68
7096,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,109,NY,['Democrat'],,,,2004,70
7097,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,110,NY,['Democrat'],,,,2006,72
7098,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,111,NY,['Democrat'],,,,2008,74
7099,T000326,Edolphus,Towns,,Edolphus,Towns,,,,,,1934,,Representative,112,NY,['Democrat'],,,,2010,76
7100,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,107,OH,['Democrat'],,,,2000,59
7101,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,103,OH,['Democrat'],,,,1992,51
7102,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,99,OH,['Democrat'],,,,1984,43
7103,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,101,OH,['Democrat'],,,,1988,47
7104,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,102,OH,['Democrat'],,,,1990,49
7105,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,104,OH,['Democrat'],,,,1994,53
7106,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,105,OH,['Democrat'],,,,1996,55
7107,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,106,OH,['Democrat'],,,,1998,57
7108,T000350,James,Traficant,A.,James,Traficant,A.,,,Jr.,,1941,2014.0,Representative,100,OH,['Democrat'],,,,1986,45
7109,T000482,Lori,Trahan,,Lori,Trahan,,,,,,1973,,Representative,116,MA,['Democrat'],,,,2018,45
7110,T000482,Lori,Trahan,,Lori,Trahan,,,,,,1973,,Representative,117,MA,['Democrat'],False,,,2020,47
7111,T000482,Lori,Trahan,,Lori,Trahan,,,,,,1973,,Representative,118,MA,['Democrat'],False,,,2022,49
7112,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,93,MI,['Democrat'],,,,1972,41
7113,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,94,MI,['Democrat'],,,,1974,43
7114,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,95,MI,['Democrat'],,,,1976,45
7115,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,96,MI,['Democrat'],,,,1978,47
7116,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,97,MI,['Democrat'],,,,1980,49
7117,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,98,MI,['Democrat'],,,,1982,51
7118,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,99,MI,['Democrat'],,,,1984,53
7119,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,100,MI,['Democrat'],,,,1986,55
7120,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,101,MI,['Democrat'],,,,1988,57
7121,T000356,Jerome,Traxler,Bob,Jerome,Traxler,Bob,,,,,1931,2019.0,Representative,102,MI,['Democrat'],,,,1990,59
7122,T000483,David,Trone,,David,Trone,,,,,,1955,,Representative,116,MD,['Democrat'],,,,2018,63
7123,T000483,David,Trone,,David,Trone,,,,,,1955,,Representative,117,MD,['Democrat'],False,,,2020,65
7124,T000483,David,Trone,,David,Trone,,,,,,1955,,Representative,118,MD,['Democrat'],False,,,2022,67
7125,T000465,Nicola,Tsongas,S.,Nicola,Tsongas,S.,Niki,,,,1946,,Representative,110,MA,['Democrat'],False,,,2006,60
7126,T000465,Nicola,Tsongas,S.,Nicola,Tsongas,S.,Niki,,,,1946,,Representative,112,MA,['Democrat'],,,,2010,64
7127,T000465,Nicola,Tsongas,S.,Nicola,Tsongas,S.,Niki,,,,1946,,Representative,114,MA,['Democrat'],,,,2014,68
7128,T000465,Nicola,Tsongas,S.,Nicola,Tsongas,S.,Niki,,,,1946,,Representative,111,MA,['Democrat'],,,,2008,62
7129,T000465,Nicola,Tsongas,S.,Nicola,Tsongas,S.,Niki,,,,1946,,Representative,115,MA,['Democrat'],,,,2016,70
7130,T000465,Nicola,Tsongas,S.,Nicola,Tsongas,S.,Niki,,,,1946,,Representative,113,MA,['Democrat'],,,,2012,66
7131,T000393,Paul,Tsongas,Efthemios,Paul,Tsongas,Efthemios,,,,,1941,1997.0,Representative,94,MA,['Democrat'],,,,1974,33
7132,T000393,Paul,Tsongas,Efthemios,Paul,Tsongas,Efthemios,,,,,1941,1997.0,Representative,95,MA,['Democrat'],,,,1976,35
7133,T000393,Paul,Tsongas,Efthemios,Paul,Tsongas,Efthemios,,,,,1941,1997.0,Senator,96,MA,['Democrat'],,,,1978,37
7134,T000393,Paul,Tsongas,Efthemios,Paul,Tsongas,Efthemios,,,,,1941,1997.0,Senator,97,MA,['Democrat'],,,,1980,39
7135,T000393,Paul,Tsongas,Efthemios,Paul,Tsongas,Efthemios,,,,,1941,1997.0,Senator,98,MA,['Democrat'],,,,1982,41
7136,T000400,James,Tucker,Guy,James,Tucker,Guy,Jim,,Jr.,,1943,,Representative,95,AR,['Democrat'],,,,1976,33
7137,T000405,Walter,Tucker,R.,Walter,Tucker,R.,,,III,,1957,,Representative,103,CA,['Democrat'],,,,1992,35
7138,T000405,Walter,Tucker,R.,Walter,Tucker,R.,,,III,,1957,,Representative,104,CA,['Democrat'],,,,1994,37
7139,T000424,Jim,Turner,,Jim,Turner,,,,,,1946,,Representative,108,TX,['Democrat'],,,,2002,56
7140,T000424,Jim,Turner,,Jim,Turner,,,,,,1946,,Representative,107,TX,['Democrat'],,,,2000,54
7141,T000424,Jim,Turner,,Jim,Turner,,,,,,1946,,Representative,105,TX,['Democrat'],,,,1996,50
7142,T000424,Jim,Turner,,Jim,Turner,,,,,,1946,,Representative,106,TX,['Democrat'],,,,1998,52
7143,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Senator,113,CO,['Democrat'],,,,2012,62
7144,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Representative,107,CO,['Democrat'],,,,2000,50
7145,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Representative,109,CO,['Democrat'],,,,2004,54
7146,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Senator,111,CO,['Democrat'],,,,2008,58
7147,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Representative,110,CO,['Democrat'],,,,2006,56
7148,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Representative,106,CO,['Democrat'],,,,1998,48
7149,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Representative,108,CO,['Democrat'],,,,2002,52
7150,U000038,Mark,Udall,,Mark,Udall,,,,,,1950,,Senator,112,CO,['Democrat'],,,,2010,60
7151,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,87,AZ,['Democrat'],False,1961-05-02,,1960,38
7152,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,91,AZ,['Democrat'],,,,1968,46
7153,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,90,AZ,['Democrat'],,,,1966,44
7154,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,92,AZ,['Democrat'],,,,1970,48
7155,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,88,AZ,['Democrat'],,,,1962,40
7156,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,98,AZ,['Democrat'],,,,1982,60
7157,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,95,AZ,['Democrat'],,,,1976,54
7158,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,96,AZ,['Democrat'],,,,1978,56
7159,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,100,AZ,['Democrat'],,,,1986,64
7160,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,93,AZ,['Democrat'],,,,1972,50
7161,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,89,AZ,['Democrat'],,,,1964,42
7162,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,97,AZ,['Democrat'],,,,1980,58
7163,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,102,AZ,['Democrat'],False,,,1990,68
7164,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,101,AZ,['Democrat'],,,,1988,66
7165,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,94,AZ,['Democrat'],,,,1974,52
7166,U000001,Morris,Udall,King,Morris,Udall,King,,,,,1922,1998.0,Representative,99,AZ,['Democrat'],,,,1984,62
7167,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Senator,111,NM,['Democrat'],,,,2008,60
7168,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Senator,116,NM,['Democrat'],,,,2018,70
7169,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Senator,114,NM,['Democrat'],,,,2014,66
7170,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Representative,108,NM,['Democrat'],,,,2002,54
7171,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Representative,109,NM,['Democrat'],,,,2004,56
7172,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Representative,107,NM,['Democrat'],,,,2000,52
7173,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Representative,110,NM,['Democrat'],,,,2006,58
7174,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Representative,106,NM,['Democrat'],,,,1998,50
7175,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Senator,115,NM,['Democrat'],,,,2016,68
7176,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Senator,112,NM,['Democrat'],,,,2010,62
7177,U000039,Thomas,Udall,,Thomas,Udall,,Tom,,,,1948,,Senator,113,NM,['Democrat'],,,,2012,64
7178,U000004,Albert,Ullman,Conrad,Albert,Ullman,Conrad,,,,,1914,1986.0,Representative,85,OR,['Democrat'],,,,1956,42
7179,U000004,Albert,Ullman,Conrad,Albert,Ullman,Conrad,,,,,1914,1986.0,Representative,86,OR,['Democrat'],,,,1958,44
7180,U000004,Albert,Ullman,Conrad,Albert,Ullman,Conrad,,,,,1914,1986.0,Representative,87,OR,['Democrat'],,,,1960,46
7181,U000004,Albert,Ullman,Conrad,Albert,Ullman,Conrad,,,,,1914,1986.0,Representative,88,OR,['Democrat'],,,,1962,48
7182,U000004,Albert,Ullman,Conrad,Albert,Ullman,Conrad,,,,,1914,1986.0,Representative,89,OR,['Democrat'],,,,1964,50
7183,U000004,Albert,Ullman,Conrad,Albert,Ullman,Conrad,,,,,1914,1986.0,Representative,90,OR,['Democrat'],,,,1966,52
